trap_id,year,week,zone,spp,total
LV-098,2021,29,LV,Pipiens,1
LV-099,2021,29,LV,Tarsalis,12
LV-102,2021,29,LV,Tarsalis,42
LV-102,2021,29,LV,Pipiens,3
LV-105,2021,29,LV,Tarsalis,26
LV-121,2021,29,LV,Tarsalis,33
LV-122,2021,29,LV,Tarsalis,38
LV-122,2021,29,LV,Pipiens,6
LC-022,2021,29,TT,Tarsalis,92
LC-048,2021,29,TT,Tarsalis,120
LC-050,2021,29,TT,Tarsalis,80
LC-051,2021,29,TT,Tarsalis,72
LC-052,2021,29,TT,Tarsalis,145
LC-052,2021,29,TT,Pipiens,8
LC-001,2021,30,BE,Pipiens,29
LC-001,2021,30,BE,Tarsalis,155
LC-049,2021,30,BE,Pipiens,5
LC-049,2021,30,BE,Tarsalis,183
LC-053,2021,30,BE,Tarsalis,199
LC-054,2021,30,BE,Pipiens,71
LC-054,2021,30,BE,Tarsalis,367
WC-055,2021,30,BE,Pipiens,2
WC-055,2021,30,BE,Tarsalis,89
FC-014,2021,30,NE,Tarsalis,44
FC-014,2021,30,NE,Pipiens,12
FC-019,2021,30,NE,Pipiens,23
FC-019,2021,30,NE,Tarsalis,205
FC-034,2021,30,NE,Tarsalis,33
FC-036,2021,30,NW,Tarsalis,110
FC-036,2021,30,NW,Pipiens,16
FC-038,2021,30,NE,Pipiens,6
FC-038,2021,30,NE,Tarsalis,106
FC-040,2021,30,NE,Pipiens,7
FC-040,2021,30,NE,Tarsalis,260
FC-040gr,2021,30,NE,Pipiens,147
FC-066,2021,30,NE,Pipiens,255
FC-066,2021,30,NE,Tarsalis,172
FC-066gr,2021,30,NE,Tarsalis,3
FC-066gr,2021,30,NE,Pipiens,74
FC-067,2021,30,NE,Pipiens,9
FC-067,2021,30,NE,Tarsalis,71
FC-069,2021,30,NE,Tarsalis,38
FC-072,2021,30,NE,Tarsalis,200
FC-072,2021,30,NE,Pipiens,19
FC-091gr,2021,30,NE,Pipiens,7
FC-092gr,2021,30,NE,Pipiens,50
FC-092gr,2021,30,NE,Tarsalis,1
FC-004,2021,30,SE,Tarsalis,147
FC-004,2021,30,SE,Pipiens,26
FC-006,2021,30,NE,Pipiens,10
FC-006,2021,30,NE,Tarsalis,62
FC-023,2021,30,SE,Tarsalis,61
FC-023,2021,30,SE,Pipiens,30
FC-027,2021,30,SE,Tarsalis,416
FC-027,2021,30,SE,Pipiens,158
FC-031,2021,30,SE,Tarsalis,439
FC-031,2021,30,SE,Pipiens,19
FC-039,2021,30,SE,Tarsalis,63
FC-039,2021,30,SE,Pipiens,4
FC-046,2021,30,SE,Pipiens,46
FC-046,2021,30,SE,Tarsalis,239
FC-047,2021,30,SE,Pipiens,2
FC-047,2021,30,SE,Tarsalis,43
FC-050,2021,30,SE,Pipiens,42
FC-050,2021,30,SE,Tarsalis,87
FC-053,2021,30,SE,Tarsalis,70
FC-053,2021,30,SE,Pipiens,1
FC-059,2021,30,SE,Pipiens,11
FC-059,2021,30,SE,Tarsalis,40
FC-064,2021,30,SE,Tarsalis,227
FC-064,2021,30,SE,Pipiens,7
FC-074,2021,30,SE,Tarsalis,268
FC-074,2021,30,SE,Pipiens,17
FC-075,2021,30,SE,Tarsalis,141
FC-075,2021,30,SE,Pipiens,11
FC-075gr,2021,30,SE,Pipiens,33
FC-088gr,2021,30,SE,Pipiens,356
FC-011,2021,30,NW,Tarsalis,25
FC-011,2021,30,NW,Pipiens,24
FC-015,2021,30,NW,Tarsalis,22
FC-015,2021,30,NW,Pipiens,2
FC-041,2021,30,NW,Pipiens,24
FC-041,2021,30,NW,Tarsalis,161
FC-049,2021,30,SW,Tarsalis,48
FC-049,2021,30,SW,Pipiens,8
FC-052,2021,30,NW,Tarsalis,39
FC-052,2021,30,NW,Pipiens,6
FC-058,2021,30,SW,Tarsalis,20
FC-060,2021,30,NW,Pipiens,10
FC-060,2021,30,NW,Tarsalis,25
FC-063,2021,30,NW,Pipiens,3
FC-063,2021,30,NW,Tarsalis,10
FC-063gr,2021,30,NW,Tarsalis,1
FC-063gr,2021,30,NW,Pipiens,106
FC-090gr,2021,30,NW,Pipiens,84
FC-001,2021,30,SW,Tarsalis,105
FC-001,2021,30,SW,Pipiens,26
FC-029,2021,30,SE,Pipiens,9
FC-029,2021,30,SE,Tarsalis,84
FC-029gr,2021,30,SE,Pipiens,168
FC-037,2021,30,SW,Pipiens,5
FC-037,2021,30,SW,Tarsalis,138
FC-054,2021,30,SE,Pipiens,64
FC-054,2021,30,SE,Tarsalis,387
FC-061,2021,30,NW,Pipiens,11
FC-061,2021,30,NW,Tarsalis,138
FC-062,2021,30,SW,Tarsalis,83
FC-062,2021,30,SW,Pipiens,15
FC-068,2021,30,SW,Pipiens,2
FC-068,2021,30,SW,Tarsalis,62
FC-071,2021,30,SW,Tarsalis,18
FC-073,2021,30,NW,Pipiens,25
FC-073,2021,30,NW,Tarsalis,56
FC-089gr,2021,30,SW,Pipiens,115
FC-093,2021,30,SW,Pipiens,2
FC-093,2021,30,SW,Tarsalis,95
FC-057,2021,30,SW,Tarsalis,17
LV-004,2021,30,LV,Pipiens,16
LV-004,2021,30,LV,Tarsalis,124
LV-066,2021,30,LV,Tarsalis,39
LV-066,2021,30,LV,Pipiens,2
LV-069,2021,30,LV,Pipiens,8
LV-069,2021,30,LV,Tarsalis,169
LV-078,2021,30,LV,Tarsalis,188
LV-078,2021,30,LV,Pipiens,12
LV-079gr,2021,30,LV,Pipiens,26
LV-080,2021,30,LV,Pipiens,16
LV-080,2021,30,LV,Tarsalis,228
LV-088,2021,30,LV,Pipiens,6
LV-088,2021,30,LV,Tarsalis,85
LV-093,2021,30,LV,Tarsalis,45
LV-093,2021,30,LV,Pipiens,2
LV-095,2021,30,LV,Tarsalis,96
LV-095,2021,30,LV,Pipiens,3
LV-116,2021,30,LV,Tarsalis,84
LV-116,2021,30,LV,Pipiens,8
LV-117,2021,30,LV,Tarsalis,204
LV-117,2021,30,LV,Pipiens,32
LV-074,2021,30,LV,Tarsalis,220
LV-074,2021,30,LV,Pipiens,64
LV-074gr,2021,30,LV,Pipiens,28
LV-074gr,2021,30,LV,Tarsalis,1
LV-077,2021,30,LV,Tarsalis,7
LV-077,2021,30,LV,Pipiens,4
LV-089,2021,30,LV,Tarsalis,191
LV-089,2021,30,LV,Pipiens,8
LV-100,2021,30,LV,Pipiens,5
LV-100,2021,30,LV,Tarsalis,40
LV-104,2021,30,LV,Tarsalis,38
LV-110,2021,30,LV,Pipiens,8
LV-110,2021,30,LV,Tarsalis,262
LV-112,2021,30,LV,Tarsalis,105
LV-112,2021,30,LV,Pipiens,3
LV-113,2021,30,LV,Tarsalis,43
LV-118,2021,30,LV,Tarsalis,20
LV-118,2021,30,LV,Pipiens,6
LV-124,2021,30,LV,Pipiens,8
LV-124,2021,30,LV,Tarsalis,152
LV-125,2021,30,LV,Tarsalis,32
LV-125,2021,30,LV,Pipiens,8
LV-019,2021,30,LV,Tarsalis,154
LV-019,2021,30,LV,Pipiens,20
LV-020,2021,30,LV,Tarsalis,93
LV-021,2021,30,LV,Tarsalis,156
LV-021,2021,30,LV,Pipiens,4
LV-042,2021,30,LV,Pipiens,72
LV-042,2021,30,LV,Tarsalis,152
LV-067,2021,30,LV,Pipiens,8
LV-067,2021,30,LV,Tarsalis,228
LV-087,2021,30,LV,Tarsalis,15
LV-114,2021,30,LV,Pipiens,4
LV-114,2021,30,LV,Tarsalis,84
LV-120,2021,30,LV,Tarsalis,58
LV-120,2021,30,LV,Pipiens,2
LV-010gr,2021,30,LV,Pipiens,97
LV-010gr,2021,30,LV,Tarsalis,4
LV-014,2021,30,LV,Pipiens,3
LV-014,2021,30,LV,Tarsalis,17
LV-097,2021,30,LV,Pipiens,4
LV-097,2021,30,LV,Tarsalis,172
LV-098,2021,30,LV,Pipiens,7
LV-098,2021,30,LV,Tarsalis,38
LV-099,2021,30,LV,Pipiens,2
LV-099,2021,30,LV,Tarsalis,18
LV-102,2021,30,LV,Pipiens,4
LV-102,2021,30,LV,Tarsalis,39
LV-105,2021,30,LV,Tarsalis,32
LV-105,2021,30,LV,Pipiens,3
LV-121,2021,30,LV,Tarsalis,27
LV-121,2021,30,LV,Pipiens,3
LV-122,2021,30,LV,Tarsalis,42
LV-122,2021,30,LV,Pipiens,4
LC-010,2021,30,TT,Tarsalis,356
LC-010,2021,30,TT,Pipiens,12
LC-022,2021,30,TT,Pipiens,6
LC-022,2021,30,TT,Tarsalis,64
LC-048,2021,30,TT,Pipiens,1
LC-048,2021,30,TT,Tarsalis,38
LC-050,2021,30,TT,Tarsalis,196
LC-050,2021,30,TT,Pipiens,12
LC-051,2021,30,TT,Pipiens,2
LC-051,2021,30,TT,Tarsalis,76
LC-052,2021,30,TT,Pipiens,8
LC-052,2021,30,TT,Tarsalis,188
LC-001,2021,31,BE,Tarsalis,61
LC-001,2021,31,BE,Pipiens,36
LC-049,2021,31,BE,Tarsalis,19
LC-049,2021,31,BE,Pipiens,5
LC-053,2021,31,BE,Tarsalis,49
LC-054,2021,31,BE,Pipiens,19
LC-054,2021,31,BE,Tarsalis,16
WC-055,2021,31,BE,Tarsalis,15
FC-006,2021,31,NE,Tarsalis,23
FC-006,2021,31,NE,Pipiens,12
FC-014,2021,31,NE,Pipiens,282
FC-014,2021,31,NE,Tarsalis,161
FC-019,2021,31,NE,Pipiens,31
FC-019,2021,31,NE,Tarsalis,29
FC-034,2021,31,NE,Pipiens,11
FC-034,2021,31,NE,Tarsalis,239
FC-036,2021,31,NW,Pipiens,11
FC-036,2021,31,NW,Tarsalis,22
FC-038,2021,31,NE,Pipiens,13
FC-038,2021,31,NE,Tarsalis,48
FC-040,2021,31,NE,Tarsalis,104
FC-040,2021,31,NE,Pipiens,22
FC-040gr,2021,31,NE,Pipiens,22
FC-066,2021,31,NE,Pipiens,375
FC-066,2021,31,NE,Tarsalis,116
FC-066gr,2021,31,NE,Pipiens,7
FC-067,2021,31,NE,Pipiens,35
FC-067,2021,31,NE,Tarsalis,110
FC-069,2021,31,NE,Tarsalis,25
FC-069,2021,31,NE,Pipiens,2
FC-072,2021,31,NE,Tarsalis,138
FC-072,2021,31,NE,Pipiens,50
FC-091gr,2021,31,NE,Pipiens,25
FC-092gr,2021,31,NE,Pipiens,29
FC-004,2021,31,SE,Pipiens,22
FC-004,2021,31,SE,Tarsalis,66
FC-023,2021,31,SE,Pipiens,8
FC-023,2021,31,SE,Tarsalis,39
FC-027,2021,31,SE,Pipiens,84
FC-027,2021,31,SE,Tarsalis,189
FC-031,2021,31,SE,Pipiens,15
FC-031,2021,31,SE,Tarsalis,132
FC-039,2021,31,SE,Tarsalis,100
FC-039,2021,31,SE,Pipiens,9
FC-046,2021,31,SE,Pipiens,14
FC-046,2021,31,SE,Tarsalis,64
FC-047,2021,31,SE,Pipiens,7
FC-047,2021,31,SE,Tarsalis,42
FC-050,2021,31,SE,Tarsalis,2
FC-053,2021,31,SE,Tarsalis,104
FC-059,2021,31,SE,Tarsalis,13
FC-059,2021,31,SE,Pipiens,12
FC-064,2021,31,SE,Tarsalis,56
FC-074,2021,31,SE,Pipiens,14
FC-074,2021,31,SE,Tarsalis,72
FC-075,2021,31,SE,Tarsalis,88
FC-075,2021,31,SE,Pipiens,36
FC-075gr,2021,31,SE,Pipiens,54
FC-088gr,2021,31,SE,Pipiens,92
FC-011,2021,31,NW,Pipiens,23
FC-011,2021,31,NW,Tarsalis,5
FC-015,2021,31,NW,Tarsalis,5
FC-015,2021,31,NW,Pipiens,2
FC-041,2021,31,NW,Pipiens,9
FC-041,2021,31,NW,Tarsalis,25
FC-049,2021,31,SW,Tarsalis,11
FC-049,2021,31,SW,Pipiens,3
FC-052,2021,31,NW,Pipiens,2
FC-052,2021,31,NW,Tarsalis,3
FC-058,2021,31,SW,Pipiens,6
FC-058,2021,31,SW,Tarsalis,11
FC-060,2021,31,NW,Tarsalis,15
FC-060,2021,31,NW,Pipiens,18
FC-061,2021,31,NW,Pipiens,2
FC-061,2021,31,NW,Tarsalis,19
FC-063,2021,31,NW,Tarsalis,3
FC-063,2021,31,NW,Pipiens,5
FC-063gr,2021,31,NW,Pipiens,4
FC-073,2021,31,NW,Pipiens,3
FC-073,2021,31,NW,Tarsalis,7
FC-090gr,2021,31,NW,Pipiens,6
FC-001,2021,31,SW,Pipiens,5
FC-001,2021,31,SW,Tarsalis,7
FC-029,2021,31,SE,Tarsalis,32
FC-029,2021,31,SE,Pipiens,14
FC-029gr,2021,31,SE,Pipiens,55
FC-029gr,2021,31,SE,Tarsalis,2
FC-037,2021,31,SW,Pipiens,9
FC-037,2021,31,SW,Tarsalis,30
FC-054,2021,31,SE,Tarsalis,12
FC-054,2021,31,SE,Pipiens,5
FC-057,2021,31,SW,Tarsalis,6
FC-062,2021,31,SW,Tarsalis,7
FC-062,2021,31,SW,Pipiens,4
FC-068,2021,31,SW,Pipiens,2
FC-068,2021,31,SW,Tarsalis,12
FC-071,2021,31,SW,Tarsalis,1
FC-071,2021,31,SW,Pipiens,2
FC-089gr,2021,31,SW,Pipiens,409
FC-093,2021,31,SW,Tarsalis,24
FC-093,2021,31,SW,Pipiens,6
LV-004,2021,31,LV,Pipiens,23
LV-004,2021,31,LV,Tarsalis,140
LV-066,2021,31,LV,Tarsalis,52
LV-066,2021,31,LV,Pipiens,16
LV-069,2021,31,LV,Pipiens,2
LV-069,2021,31,LV,Tarsalis,83
LV-078,2021,31,LV,Tarsalis,108
LV-078,2021,31,LV,Pipiens,28
LV-079gr,2021,31,LV,Pipiens,23
LV-080,2021,31,LV,Tarsalis,68
LV-080,2021,31,LV,Pipiens,20
LV-088,2021,31,LV,Pipiens,32
LV-088,2021,31,LV,Tarsalis,99
LV-093,2021,31,LV,Tarsalis,64
LV-093,2021,31,LV,Pipiens,10
LV-095,2021,31,LV,Pipiens,48
LV-095,2021,31,LV,Tarsalis,268
LV-116,2021,31,LV,Pipiens,8
LV-116,2021,31,LV,Tarsalis,82
LV-117,2021,31,LV,Tarsalis,32
LV-117,2021,31,LV,Pipiens,8
LV-074,2021,31,LV,Pipiens,43
LV-074,2021,31,LV,Tarsalis,76
LV-074gr,2021,31,LV,Pipiens,256
LV-077,2021,31,LV,Tarsalis,124
LV-077,2021,31,LV,Pipiens,9
LV-089,2021,31,LV,Tarsalis,110
LV-089,2021,31,LV,Pipiens,8
LV-100,2021,31,LV,Tarsalis,67
LV-100,2021,31,LV,Pipiens,25
LV-104,2021,31,LV,Pipiens,5
LV-104,2021,31,LV,Tarsalis,43
LV-110,2021,31,LV,Tarsalis,63
LV-110,2021,31,LV,Pipiens,13
LV-112,2021,31,LV,Tarsalis,39
LV-112,2021,31,LV,Pipiens,5
LV-113,2021,31,LV,Pipiens,8
LV-113,2021,31,LV,Tarsalis,34
LV-118,2021,31,LV,Tarsalis,24
LV-118,2021,31,LV,Pipiens,3
LV-124,2021,31,LV,Pipiens,9
LV-124,2021,31,LV,Tarsalis,172
LV-125,2021,31,LV,Pipiens,40
LV-125,2021,31,LV,Tarsalis,56
LV-019,2021,31,LV,Pipiens,42
LV-019,2021,31,LV,Tarsalis,7
LV-020,2021,31,LV,Tarsalis,9
LV-020,2021,31,LV,Pipiens,2
LV-021,2021,31,LV,Tarsalis,4
LV-042,2021,31,LV,Tarsalis,40
LV-042,2021,31,LV,Pipiens,49
LV-067,2021,31,LV,Pipiens,7
LV-067,2021,31,LV,Tarsalis,25
LV-087,2021,31,LV,Tarsalis,17
LV-087,2021,31,LV,Pipiens,1
LV-114,2021,31,LV,Pipiens,32
LV-114,2021,31,LV,Tarsalis,56
LV-120,2021,31,LV,Pipiens,1
LV-120,2021,31,LV,Tarsalis,14
LV-010gr,2021,31,LV,Pipiens,11
LV-014,2021,31,LV,Tarsalis,17
LV-014,2021,31,LV,Pipiens,3
LV-097,2021,31,LV,Pipiens,5
LV-097,2021,31,LV,Tarsalis,13
LV-098,2021,31,LV,Tarsalis,1
LV-099,2021,31,LV,Tarsalis,2
LV-102,2021,31,LV,Pipiens,11
LV-102,2021,31,LV,Tarsalis,34
LV-105,2021,31,LV,Pipiens,6
LV-105,2021,31,LV,Tarsalis,8
LV-121,2021,31,LV,Tarsalis,14
LV-122,2021,31,LV,Tarsalis,30
LV-122,2021,31,LV,Pipiens,14
LC-010,2021,31,TT,Tarsalis,228
LC-010,2021,31,TT,Pipiens,28
LC-022,2021,31,TT,Tarsalis,148
LC-022,2021,31,TT,Pipiens,8
LC-048,2021,31,TT,Tarsalis,79
LC-048,2021,31,TT,Pipiens,4
LC-050,2021,31,TT,Pipiens,40
LC-050,2021,31,TT,Tarsalis,468
LC-051,2021,31,TT,Tarsalis,94
LC-051,2021,31,TT,Pipiens,8
LC-052,2021,31,TT,Pipiens,32
LC-052,2021,31,TT,Tarsalis,160
LC-001,2021,32,BE,Tarsalis,37
LC-001,2021,32,BE,Pipiens,20
LC-049,2021,32,BE,Tarsalis,18
LC-053,2021,32,BE,Pipiens,5
LC-053,2021,32,BE,Tarsalis,43
LC-054,2021,32,BE,Tarsalis,32
LC-054,2021,32,BE,Pipiens,50
WC-055,2021,32,BE,Pipiens,3
WC-055,2021,32,BE,Tarsalis,10
FC-006,2021,32,NE,Pipiens,27
FC-006,2021,32,NE,Tarsalis,15
FC-014,2021,32,NE,Pipiens,341
FC-014,2021,32,NE,Tarsalis,78
FC-019,2021,32,NE,Pipiens,27
FC-019,2021,32,NE,Tarsalis,7
FC-034,2021,32,NE,Tarsalis,100
FC-034,2021,32,NE,Pipiens,6
FC-036,2021,32,NW,Tarsalis,30
FC-036,2021,32,NW,Pipiens,27
FC-038,2021,32,NE,Pipiens,18
FC-038,2021,32,NE,Tarsalis,61
FC-040,2021,32,NE,Pipiens,22
FC-040,2021,32,NE,Tarsalis,55
FC-040gr,2021,32,NE,Pipiens,121
FC-066,2021,32,NE,Pipiens,450
FC-066,2021,32,NE,Tarsalis,50
FC-066gr,2021,32,NE,Pipiens,55
FC-066gr,2021,32,NE,Tarsalis,4
FC-067,2021,32,NE,Tarsalis,9
FC-067,2021,32,NE,Pipiens,1
FC-069,2021,32,NE,Tarsalis,23
FC-069,2021,32,NE,Pipiens,2
FC-072,2021,32,NE,Tarsalis,49
FC-072,2021,32,NE,Pipiens,17
FC-091gr,2021,32,NE,Pipiens,45
FC-091gr,2021,32,NE,Tarsalis,2
FC-092gr,2021,32,NE,Pipiens,8
FC-004,2021,32,SE,Tarsalis,34
FC-004,2021,32,SE,Pipiens,10
FC-023,2021,32,SE,Pipiens,1
FC-023,2021,32,SE,Tarsalis,3
FC-027,2021,32,SE,Pipiens,107
FC-027,2021,32,SE,Tarsalis,97
FC-031,2021,32,SE,Tarsalis,5
FC-039,2021,32,SE,Tarsalis,19
FC-039,2021,32,SE,Pipiens,3
FC-046,2021,32,SE,Tarsalis,43
FC-046,2021,32,SE,Pipiens,44
FC-047,2021,32,SE,Tarsalis,15
FC-047,2021,32,SE,Pipiens,4
FC-050,2021,32,SE,Pipiens,36
FC-050,2021,32,SE,Tarsalis,36
FC-053,2021,32,SE,Tarsalis,17
FC-059,2021,32,SE,Pipiens,9
FC-059,2021,32,SE,Tarsalis,16
FC-064,2021,32,SE,Pipiens,6
FC-064,2021,32,SE,Tarsalis,22
FC-074,2021,32,SE,Pipiens,15
FC-074,2021,32,SE,Tarsalis,78
FC-075,2021,32,SE,Pipiens,42
FC-075,2021,32,SE,Tarsalis,44
FC-075gr,2021,32,SE,Pipiens,65
FC-088gr,2021,32,SE,Pipiens,89
FC-011,2021,32,NW,Tarsalis,3
FC-011,2021,32,NW,Pipiens,9
FC-015,2021,32,NW,Tarsalis,4
FC-041,2021,32,NW,Pipiens,22
FC-041,2021,32,NW,Tarsalis,18
FC-049,2021,32,SW,Tarsalis,8
FC-049,2021,32,SW,Pipiens,7
FC-052,2021,32,NW,Tarsalis,3
FC-058,2021,32,SW,Tarsalis,7
FC-058,2021,32,SW,Pipiens,4
FC-060,2021,32,NW,Tarsalis,15
FC-060,2021,32,NW,Pipiens,18
FC-061,2021,32,NW,Tarsalis,7
FC-061,2021,32,NW,Pipiens,7
FC-063,2021,32,NW,Tarsalis,3
FC-063,2021,32,NW,Pipiens,2
FC-063gr,2021,32,NW,Pipiens,76
FC-073,2021,32,NW,Pipiens,28
FC-073,2021,32,NW,Tarsalis,19
FC-090gr,2021,32,NW,Pipiens,36
FC-001,2021,32,SW,Pipiens,5
FC-001,2021,32,SW,Tarsalis,10
FC-029,2021,32,SE,Pipiens,12
FC-029,2021,32,SE,Tarsalis,15
FC-029gr,2021,32,SE,Tarsalis,2
FC-029gr,2021,32,SE,Pipiens,57
FC-037,2021,32,SW,Pipiens,14
FC-037,2021,32,SW,Tarsalis,9
FC-054,2021,32,SE,Pipiens,5
FC-054,2021,32,SE,Tarsalis,3
FC-057,2021,32,SW,Tarsalis,5
FC-057,2021,32,SW,Pipiens,3
FC-062,2021,32,SW,Tarsalis,5
FC-062,2021,32,SW,Pipiens,7
FC-068,2021,32,SW,Tarsalis,8
FC-071,2021,32,SW,Tarsalis,4
FC-071,2021,32,SW,Pipiens,1
FC-089gr,2021,32,SW,Pipiens,262
FC-093,2021,32,SW,Pipiens,7
FC-093,2021,32,SW,Tarsalis,11
LV-004,2021,32,LV,Tarsalis,104
LV-004,2021,32,LV,Pipiens,4
LV-066,2021,32,LV,Pipiens,15
LV-066,2021,32,LV,Tarsalis,48
LV-069,2021,32,LV,Tarsalis,100
LV-069,2021,32,LV,Pipiens,11
LV-078,2021,32,LV,Tarsalis,48
LV-078,2021,32,LV,Pipiens,22
LV-079gr,2021,32,LV,Pipiens,312
LV-080,2021,32,LV,Pipiens,14
LV-080,2021,32,LV,Tarsalis,23
LV-088,2021,32,LV,Tarsalis,81
LV-088,2021,32,LV,Pipiens,47
LV-093,2021,32,LV,Tarsalis,36
LV-093,2021,32,LV,Pipiens,5
LV-095,2021,32,LV,Tarsalis,104
LV-095,2021,32,LV,Pipiens,17
LV-116,2021,32,LV,Pipiens,2
LV-116,2021,32,LV,Tarsalis,32
LV-117,2021,32,LV,Tarsalis,80
LV-117,2021,32,LV,Pipiens,45
LV-074,2021,32,LV,Pipiens,21
LV-074,2021,32,LV,Tarsalis,22
LV-074gr,2021,32,LV,Pipiens,51
LV-074gr,2021,32,LV,Tarsalis,1
LV-077,2021,32,LV,Pipiens,16
LV-077,2021,32,LV,Tarsalis,6
LV-089,2021,32,LV,Pipiens,8
LV-089,2021,32,LV,Tarsalis,10
LV-100,2021,32,LV,Pipiens,5
LV-100,2021,32,LV,Tarsalis,15
LV-104,2021,32,LV,Tarsalis,42
LV-104,2021,32,LV,Pipiens,4
LV-110,2021,32,LV,Tarsalis,17
LV-110,2021,32,LV,Pipiens,1
LV-112,2021,32,LV,Tarsalis,35
LV-112,2021,32,LV,Pipiens,12
LV-113,2021,32,LV,Tarsalis,12
LV-113,2021,32,LV,Pipiens,2
LV-118,2021,32,LV,Pipiens,4
LV-118,2021,32,LV,Tarsalis,26
LV-124,2021,32,LV,Pipiens,16
LV-124,2021,32,LV,Tarsalis,46
LV-125,2021,32,LV,Pipiens,66
LV-125,2021,32,LV,Tarsalis,54
LV-019,2021,32,LV,Tarsalis,20
LV-019,2021,32,LV,Pipiens,4
LV-020,2021,32,LV,Tarsalis,138
LV-020,2021,32,LV,Pipiens,12
LV-021,2021,32,LV,Tarsalis,7
LV-021,2021,32,LV,Pipiens,1
LV-042,2021,32,LV,Tarsalis,64
LV-042,2021,32,LV,Pipiens,112
LV-067,2021,32,LV,Tarsalis,144
LV-067,2021,32,LV,Pipiens,20
LV-087,2021,32,LV,Tarsalis,26
LV-087,2021,32,LV,Pipiens,2
LV-114,2021,32,LV,Tarsalis,34
LV-114,2021,32,LV,Pipiens,13
LV-120,2021,32,LV,Tarsalis,56
LV-120,2021,32,LV,Pipiens,12
LV-010gr,2021,32,LV,Pipiens,47
LV-014,2021,32,LV,Pipiens,3
LV-014,2021,32,LV,Tarsalis,12
LV-097,2021,32,LV,Tarsalis,14
LV-097,2021,32,LV,Pipiens,16
LV-098,2021,32,LV,Tarsalis,4
LV-098,2021,32,LV,Pipiens,5
LV-099,2021,32,LV,Tarsalis,3
LV-099,2021,32,LV,Pipiens,1
LV-102,2021,32,LV,Pipiens,14
LV-102,2021,32,LV,Tarsalis,31
LV-105,2021,32,LV,Tarsalis,16
LV-121,2021,32,LV,Pipiens,1
LV-121,2021,32,LV,Tarsalis,3
LV-122,2021,32,LV,Pipiens,6
LV-122,2021,32,LV,Tarsalis,39
LC-010,2021,32,TT,Tarsalis,148
LC-010,2021,32,TT,Pipiens,44
LC-022,2021,32,TT,Pipiens,17
LC-022,2021,32,TT,Tarsalis,31
LC-048,2021,32,TT,Tarsalis,112
LC-048,2021,32,TT,Pipiens,4
LC-050,2021,32,TT,Pipiens,4
LC-050,2021,32,TT,Tarsalis,23
LC-051,2021,32,TT,Tarsalis,60
LC-051,2021,32,TT,Pipiens,11
LC-052,2021,32,TT,Tarsalis,136
LC-052,2021,32,TT,Pipiens,96
LC-001,2021,33,BE,Pipiens,7
LC-001,2021,33,BE,Tarsalis,26
LC-049,2021,33,BE,Pipiens,1
LC-049,2021,33,BE,Tarsalis,30
LC-053,2021,33,BE,Tarsalis,18
LC-053,2021,33,BE,Pipiens,2
LC-054,2021,33,BE,Pipiens,18
LC-054,2021,33,BE,Tarsalis,40
WC-055,2021,33,BE,Pipiens,1
WC-055,2021,33,BE,Tarsalis,18
FC-006,2021,33,NE,Pipiens,15
FC-006,2021,33,NE,Tarsalis,19
FC-034,2021,33,NE,Tarsalis,47
FC-036,2021,33,NW,Pipiens,18
FC-036,2021,33,NW,Tarsalis,50
FC-038,2021,33,NE,Tarsalis,66
FC-038,2021,33,NE,Pipiens,12
FC-040,2021,33,NE,Tarsalis,36
FC-040,2021,33,NE,Pipiens,21
FC-040gr,2021,33,NE,Pipiens,33
FC-067,2021,33,NE,Tarsalis,7
FC-067,2021,33,NE,Pipiens,2
FC-069,2021,33,NE,Pipiens,1
FC-069,2021,33,NE,Tarsalis,65
FC-072,2021,33,NE,Pipiens,2
FC-072,2021,33,NE,Tarsalis,12
FC-091gr,2021,33,NE,Pipiens,22
FC-092gr,2021,33,NE,Pipiens,10
FC-092gr,2021,33,NE,Tarsalis,1
FC-004,2021,33,SE,Pipiens,1
FC-014,2021,33,NE,Pipiens,19
FC-019,2021,33,NE,Pipiens,5
FC-019,2021,33,NE,Tarsalis,3
FC-023,2021,33,SE,Tarsalis,6
FC-023,2021,33,SE,Pipiens,3
FC-027,2021,33,SE,Pipiens,7
FC-031,2021,33,SE,Tarsalis,4
FC-031,2021,33,SE,Pipiens,4
FC-039,2021,33,SE,Tarsalis,8
FC-039,2021,33,SE,Pipiens,5
FC-046,2021,33,SE,Tarsalis,14
FC-046,2021,33,SE,Pipiens,8
FC-047,2021,33,SE,Pipiens,3
FC-047,2021,33,SE,Tarsalis,3
FC-050,2021,33,SE,Tarsalis,7
FC-050,2021,33,SE,Pipiens,10
FC-053,2021,33,SE,Tarsalis,1
FC-059,2021,33,SE,Tarsalis,1
FC-059,2021,33,SE,Pipiens,2
FC-064,2021,33,SE,Pipiens,7
FC-064,2021,33,SE,Tarsalis,3
FC-066,2021,33,NE,Pipiens,53
FC-066,2021,33,NE,Tarsalis,2
FC-066gr,2021,33,NE,Pipiens,4
FC-074,2021,33,SE,Tarsalis,12
FC-074,2021,33,SE,Pipiens,2
FC-075,2021,33,SE,Pipiens,2
FC-075gr,2021,33,SE,Pipiens,14
FC-088gr,2021,33,SE,Pipiens,79
FC-011,2021,33,NW,Pipiens,5
FC-011,2021,33,NW,Tarsalis,9
FC-015,2021,33,NW,Tarsalis,3
FC-041,2021,33,NW,Tarsalis,17
